Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
411850 Pato Branco;16.0;102.0;3.0;22.0;4.0;16.0;0.0;0.0;127.0;50.0;17.0;0.0;2.0;6.0;0.0;8.0;1.0;13.0;68.0;455.0;411850
411860 Paula Freitas;2.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;5.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;38.0;411860
411870 Paulo Frontin;0.0;18.0;0.0;1.0;0.0;3.0;0.0;0.0;20.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;54.0;411870
411880 Peabiru;2.0;26.0;1.0;5.0;0.0;4.0;0.0;0.0;32.0;10.0;12.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;9.0;105.0;411880
411885 Perobal;0.0;8.0;0.0;2.0;0.0;3.0;0.0;0.0;10.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;38.0;411885
411890 Pérola;8.0;19.0;0.0;7.0;1.0;11.0;0.0;0.0;34.0;4.0;6.0;0.0;0.0;2.0;1.0;2.0;0.0;4.0;8.0;107.0;411890
411900 Pérola d'Oeste;1.0;8.0;0.0;3.0;0.0;1.0;0.0;0.0;19.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;43.0;411900
411910 Piên;0.0;26.0;0.0;2.0;0.0;0.0;0.0;0.0;17.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;64.0;411910
411915 Pinhais;30.0;125.0;0.0;57.0;17.0;24.0;0.0;0.0;175.0;86.0;25.0;1.0;4.0;14.0;0.0;8.0;6.0;16.0;90.0;678.0;411915
411925 Pinhal de Săo Bento;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;21.0;411925
411920 Pinhalăo;4.0;5.0;2.0;3.0;1.0;0.0;0.0;0.0;17.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;8.0;56.0;411920
411930 Pinhăo;3.0;37.0;1.0;12.0;5.0;6.0;0.0;0.0;58.0;17.0;7.0;0.0;1.0;3.0;0.0;5.0;3.0;0.0;31.0;189.0;411930
411940 Piraí do Sul;10.0;42.0;0.0;11.0;0.0;2.0;0.0;0.0;43.0;28.0;9.0;1.0;1.0;3.0;0.0;1.0;2.0;18.0;16.0;187.0;411940
411950 Piraquara;33.0;115.0;5.0;36.0;8.0;17.0;0.0;1.0;152.0;34.0;28.0;1.0;1.0;9.0;0.0;3.0;6.0;3.0;120.0;572.0;411950
411960 Pitanga;4.0;39.0;3.0;14.0;2.0;2.0;0.0;0.0;82.0;31.0;5.0;0.0;2.0;2.0;0.0;1.0;3.0;16.0;21.0;227.0;411960
411965 Pitangueiras;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;23.0;411965
411970 Planaltina do Paraná;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;4.0;25.0;411970
411980 Planalto;2.0;18.0;0.0;8.0;1.0;1.0;0.0;0.0;42.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;11.0;98.0;411980
411990 Ponta Grossa;79.0;451.0;19.0;99.0;31.0;77.0;0.0;0.0;693.0;213.0;138.0;8.0;15.0;69.0;3.0;34.0;13.0;78.0;231.0;2251.0;411990
411995 Pontal do Paraná;8.0;20.0;0.0;4.0;0.0;4.0;0.0;0.0;40.0;18.0;7.0;0.0;1.0;0.0;1.0;6.0;0.0;44.0;21.0;174.0;411995
412000 Porecatu;0.0;20.0;1.0;3.0;0.0;4.0;0.0;0.0;43.0;13.0;3.0;0.0;0.0;4.0;0.0;3.0;1.0;0.0;13.0;108.0;412000
412010 Porto Amazonas;1.0;9.0;0.0;4.0;0.0;1.0;0.0;0.0;10.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;6.0;44.0;412010
412015 Porto Barreiro;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;23.0;412015
412020 Porto Rico;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;20.0;412020
412030 Porto Vitória;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;14.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;36.0;412030
412033 Prado Ferreira;2.0;11.0;0.0;2.0;0.0;3.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29.0;412033
412035 Pranchita;0.0;8.0;1.0;1.0;1.0;2.0;0.0;0.0;10.0;5.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;39.0;412035
412040 Presidente Castelo Branco;3.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;30.0;412040
412050 Primeiro de Maio;2.0;19.0;0.0;3.0;1.0;2.0;0.0;0.0;18.0;10.0;7.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;5.0;72.0;412050
412060 Prudentópolis;5.0;85.0;0.0;35.0;7.0;7.0;0.0;0.0;101.0;32.0;21.0;0.0;2.0;2.0;0.0;2.0;3.0;17.0;40.0;359.0;412060
412065 Quarto Centenário;3.0;7.0;0.0;6.0;1.0;3.0;0.0;0.0;16.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;49.0;412065
412070 Quatiguá;1.0;12.0;1.0;9.0;0.0;0.0;0.0;0.0;21.0;8.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;7.0;67.0;412070
412080 Quatro Barras;9.0;29.0;0.0;6.0;1.0;2.0;0.0;0.0;39.0;15.0;12.0;1.0;2.0;6.0;0.0;4.0;1.0;2.0;15.0;144.0;412080
412085 Quatro Pontes;2.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;32.0;412085
412090 Quedas do Iguaçu;2.0;34.0;0.0;5.0;4.0;3.0;0.0;0.0;53.0;20.0;7.0;0.0;0.0;3.0;1.0;0.0;1.0;2.0;36.0;171.0;412090
412100 Querência do Norte;0.0;20.0;0.0;4.0;0.0;1.0;0.0;0.0;29.0;11.0;4.0;0.0;0.0;3.0;0.0;1.0;2.0;1.0;10.0;86.0;412100
412110 Quinta do Sol;0.0;4.0;0.0;7.0;2.0;1.0;0.0;0.0;6.0;4.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;6.0;38.0;412110
412120 Quitandinha;4.0;16.0;0.0;8.0;1.0;9.0;0.0;0.0;30.0;22.0;3.0;0.0;1.0;3.0;1.0;0.0;1.0;4.0;14.0;117.0;412120
412125 Ramilândia;2.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;8.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;32.0;412125
412130 Rancho Alegre;1.0;6.0;0.0;2.0;0.0;3.0;0.0;0.0;14.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;39.0;412130
412135 Rancho Alegre D'Oeste;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;19.0;412135
412140 Realeza;1.0;28.0;0.0;8.0;0.0;4.0;0.0;0.0;30.0;12.0;3.0;0.0;0.0;3.0;0.0;2.0;1.0;7.0;15.0;114.0;412140
412150 Rebouças;1.0;20.0;0.0;6.0;0.0;1.0;0.0;0.0;36.0;8.0;2.0;1.0;0.0;2.0;0.0;2.0;1.0;1.0;13.0;94.0;412150
412160 Renascença;0.0;4.0;0.0;2.0;0.0;4.0;0.0;0.0;11.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;38.0;412160
412170 Reserva;1.0;28.0;0.0;12.0;1.0;3.0;0.0;0.0;72.0;16.0;7.0;0.0;1.0;4.0;1.0;3.0;3.0;10.0;24.0;186.0;412170
412175 Reserva do Iguaçu;0.0;7.0;0.0;2.0;1.0;0.0;0.0;0.0;9.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;36.0;412175
412180 Ribeirăo Claro;3.0;15.0;1.0;1.0;0.0;3.0;0.0;0.0;25.0;8.0;5.0;0.0;0.0;2.0;0.0;2.0;0.0;9.0;6.0;80.0;412180
412190 Ribeirăo do Pinhal;8.0;17.0;0.0;6.0;3.0;7.0;0.0;0.0;32.0;21.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;12.0;10.0;125.0;412190
412200 Rio Azul;2.0;19.0;0.0;3.0;4.0;5.0;0.0;0.0;32.0;16.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;3.0;6.0;97.0;412200
412210 Rio Bom;0.0;5.0;0.0;4.0;0.0;1.0;0.0;0.0;12.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;29.0;412210
412215 Rio Bonito do Iguaçu;3.0;13.0;1.0;5.0;2.0;0.0;0.0;0.0;22.0;6.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;3.0;11.0;73.0;412215
412217 Rio Branco do Ivaí;0.0;8.0;0.0;1.0;1.0;3.0;0.0;0.0;7.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;31.0;412217
412220 Rio Branco do Sul;5.0;33.0;0.0;10.0;0.0;5.0;0.0;0.0;72.0;21.0;4.0;1.0;0.0;4.0;0.0;3.0;4.0;1.0;29.0;192.0;412220
412230 Rio Negro;4.0;44.0;2.0;5.0;10.0;9.0;0.0;0.0;67.0;24.0;10.0;2.0;2.0;8.0;0.0;4.0;1.0;5.0;12.0;209.0;412230
412240 Rolândia;14.0;92.0;2.0;39.0;4.0;14.0;0.0;0.0;130.0;57.0;13.0;1.0;2.0;11.0;2.0;13.0;3.0;13.0;36.0;446.0;412240
412250 Roncador;2.0;13.0;0.0;4.0;0.0;1.0;0.0;0.0;33.0;9.0;5.0;0.0;0.0;1.0;1.0;3.0;1.0;8.0;8.0;89.0;412250
412260 Rondon;0.0;14.0;0.0;4.0;1.0;1.0;0.0;0.0;18.0;8.0;5.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;6.0;63.0;412260
412265 Rosário do Ivaí;0.0;8.0;0.0;5.0;0.0;1.0;0.0;0.0;20.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;48.0;412265
412270 Sabáudia;0.0;15.0;0.0;2.0;0.0;0.0;0.0;0.0;17.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;9.0;54.0;412270
412280 Salgado Filho;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;4.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;29.0;412280
412290 Salto do Itararé;4.0;10.0;1.0;8.0;1.0;0.0;0.0;0.0;15.0;6.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;51.0;412290
412300 Salto do Lontra;2.0;20.0;0.0;6.0;1.0;2.0;0.0;0.0;26.0;13.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;6.0;20.0;100.0;412300
412310 Santa Amélia;0.0;5.0;0.0;4.0;0.0;1.0;0.0;0.0;11.0;6.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;34.0;412310
412320 Santa Cecília do Pavăo;0.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;18.0;412320
412330 Santa Cruz de Monte Castelo;4.0;9.0;1.0;5.0;0.0;2.0;0.0;0.0;22.0;11.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;5.0;69.0;412330
412340 Santa Fé;1.0;16.0;0.0;2.0;0.0;1.0;0.0;0.0;21.0;11.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;64.0;412340
412350 Santa Helena;4.0;43.0;0.0;12.0;1.0;0.0;0.0;0.0;49.0;9.0;4.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;18.0;149.0;412350
412360 Santa Inês;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;14.0;412360
412370 Santa Isabel do Ivaí;2.0;14.0;0.0;5.0;0.0;4.0;0.0;0.0;28.0;8.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;8.0;81.0;412370
412380 Santa Izabel do Oeste;2.0;20.0;0.0;3.0;0.0;1.0;0.0;0.0;30.0;6.0;8.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;14.0;88.0;412380
412382 Santa Lúcia;1.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;18.0;412382
412385 Santa Maria do Oeste;1.0;13.0;0.0;6.0;0.0;3.0;0.0;0.0;22.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;63.0;412385
412390 Santa Mariana;2.0;16.0;1.0;5.0;3.0;6.0;0.0;0.0;46.0;13.0;9.0;1.0;0.0;2.0;0.0;2.0;1.0;5.0;6.0;118.0;412390
412395 Santa Mônica;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;17.0;412395
412402 Santa Tereza do Oeste;3.0;16.0;1.0;7.0;1.0;1.0;0.0;0.0;18.0;8.0;5.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;10.0;77.0;412402
412405 Santa Terezinha de Itaipu;2.0;23.0;0.0;9.0;0.0;4.0;0.0;0.0;27.0;19.0;7.0;1.0;1.0;2.0;0.0;1.0;2.0;3.0;23.0;124.0;412405
412400 Santana do Itararé;0.0;5.0;0.0;3.0;1.0;2.0;0.0;0.0;15.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;37.0;412400
412410 Santo Antônio da Platina;19.0;53.0;2.0;20.0;6.0;12.0;0.0;0.0;104.0;38.0;16.0;2.0;0.0;5.0;0.0;2.0;2.0;6.0;29.0;316.0;412410
412420 Santo Antônio do Caiuá;0.0;7.0;0.0;4.0;1.0;1.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;23.0;412420
412430 Santo Antônio do Paraíso;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;15.0;412430
412440 Santo Antônio do Sudoeste;4.0;38.0;1.0;7.0;1.0;3.0;0.0;0.0;39.0;6.0;4.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;4.0;111.0;412440
412450 Santo Inácio;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;14.0;5.0;3.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;4.0;43.0;412450
412460 Săo Carlos do Ivaí;1.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;7.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;39.0;412460
412470 Săo Jerônimo da Serra;3.0;10.0;0.0;2.0;1.0;0.0;0.0;0.0;19.0;16.0;7.0;0.0;0.0;2.0;0.0;1.0;2.0;2.0;16.0;81.0;412470
412480 Săo Joăo;1.0;19.0;1.0;2.0;0.0;4.0;0.0;0.0;31.0;7.0;6.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;16.0;94.0;412480
412490 Săo Joăo do Caiuá;4.0;7.0;0.0;4.0;0.0;1.0;0.0;0.0;14.0;3.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;4.0;47.0;412490
412500 Săo Joăo do Ivaí;6.0;11.0;0.0;10.0;1.0;3.0;0.0;0.0;38.0;9.0;12.0;0.0;0.0;4.0;0.0;2.0;1.0;10.0;10.0;117.0;412500
412510 Săo Joăo do Triunfo;3.0;19.0;0.0;1.0;1.0;3.0;0.0;0.0;23.0;9.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0;78.0;412510
412520 Săo Jorge d'Oeste;1.0;13.0;0.0;3.0;0.0;4.0;0.0;0.0;20.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;12.0;65.0;412520
412530 Săo Jorge do Ivaí;1.0;4.0;0.0;5.0;0.0;1.0;0.0;0.0;11.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;36.0;412530
412535 Săo Jorge do Patrocínio;4.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;15.0;12.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;10.0;58.0;412535
412540 Săo José da Boa Vista;4.0;9.0;0.0;8.0;0.0;2.0;0.0;0.0;12.0;8.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;50.0;412540
412545 Săo José das Palmeiras;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;28.0;412545
412550 Săo José dos Pinhais;92.0;318.0;4.0;85.0;31.0;40.0;0.0;0.0;393.0;160.0;79.0;2.0;4.0;36.0;1.0;20.0;21.0;16.0;229.0;1531.0;412550
412555 Săo Manoel do Paraná;3.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;412555
412560 Săo Mateus do Sul;5.0;58.0;4.0;6.0;6.0;8.0;0.0;0.0;85.0;40.0;9.0;0.0;2.0;3.0;1.0;5.0;1.0;5.0;33.0;271.0;412560
412570 Săo Miguel do Iguaçu;4.0;33.0;0.0;9.0;0.0;6.0;0.0;0.0;40.0;30.0;5.0;1.0;0.0;6.0;0.0;4.0;1.0;6.0;39.0;184.0;412570
412575 Săo Pedro do Iguaçu;1.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;17.0;4.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;7.0;44.0;412575
412580 Săo Pedro do Ivaí;2.0;11.0;0.0;11.0;1.0;3.0;0.0;0.0;14.0;12.0;5.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;7.0;70.0;412580
412590 Săo Pedro do Paraná;2.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;9.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;30.0;412590
412600 Săo Sebastiăo da Amoreira;3.0;7.0;0.0;2.0;2.0;2.0;0.0;0.0;16.0;5.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;9.0;53.0;412600
412610 Săo Tomé;0.0;6.0;0.0;2.0;0.0;2.0;0.0;0.0;13.0;6.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;40.0;412610
412620 Sapopema;4.0;7.0;0.0;1.0;1.0;3.0;0.0;0.0;14.0;10.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;9.0;57.0;412620
412625 Sarandi;22.0;80.0;4.0;26.0;4.0;10.0;0.0;0.0;150.0;59.0;37.0;1.0;3.0;20.0;0.0;8.0;6.0;7.0;69.0;506.0;412625
412627 Saudade do Iguaçu;1.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;13.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;40.0;412627
412630 Sengés;3.0;14.0;1.0;6.0;9.0;5.0;0.0;0.0;28.0;12.0;5.0;0.0;1.0;4.0;0.0;1.0;0.0;2.0;7.0;98.0;412630
412635 Serranópolis do Iguaçu;0.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;10.0;5.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;31.0;412635
412640 Sertaneja;0.0;9.0;0.0;1.0;0.0;2.0;0.0;0.0;21.0;11.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;50.0;412640
412650 Sertanópolis;1.0;26.0;1.0;11.0;0.0;4.0;0.0;0.0;30.0;24.0;11.0;1.0;0.0;6.0;0.0;1.0;0.0;0.0;13.0;129.0;412650
412660 Siqueira Campos;7.0;16.0;1.0;8.0;2.0;1.0;0.0;0.0;60.0;23.0;6.0;0.0;0.0;4.0;0.0;1.0;1.0;3.0;14.0;147.0;412660
412665 Sulina;0.0;6.0;0.0;2.0;0.0;2.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;22.0;412665
412667 Tamarana;0.0;9.0;1.0;8.0;0.0;1.0;0.0;0.0;17.0;7.0;4.0;1.0;0.0;7.0;1.0;0.0;0.0;3.0;11.0;70.0;412667
412670 Tamboara;1.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;14.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;4.0;42.0;412670
412680 Tapejara;3.0;11.0;1.0;10.0;0.0;3.0;0.0;0.0;33.0;9.0;4.0;0.0;1.0;4.0;1.0;2.0;0.0;0.0;15.0;97.0;412680
412690 Tapira;1.0;6.0;0.0;2.0;1.0;2.0;0.0;0.0;18.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;40.0;412690
412700 Teixeira Soares;3.0;6.0;0.0;4.0;2.0;1.0;0.0;0.0;23.0;5.0;5.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;3.0;59.0;412700
412710 Telêmaco Borba;11.0;91.0;4.0;46.0;2.0;6.0;0.0;0.0;130.0;85.0;28.0;0.0;2.0;13.0;2.0;8.0;7.0;18.0;79.0;532.0;412710
412720 Terra Boa;2.0;23.0;0.0;5.0;0.0;2.0;0.0;0.0;41.0;20.0;9.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;11.0;120.0;412720
412730 Terra Rica;1.0;20.0;0.0;10.0;0.0;3.0;0.0;0.0;52.0;9.0;7.0;0.0;1.0;3.0;0.0;1.0;0.0;5.0;14.0;126.0;412730
412740 Terra Roxa;2.0;26.0;1.0;6.0;5.0;1.0;0.0;0.0;45.0;12.0;6.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;14.0;124.0;412740
412750 Tibagi;3.0;37.0;0.0;15.0;2.0;1.0;0.0;0.0;35.0;18.0;4.0;0.0;0.0;2.0;0.0;1.0;1.0;6.0;15.0;140.0;412750
412760 Tijucas do Sul;3.0;20.0;0.0;8.0;4.0;1.0;0.0;0.0;25.0;10.0;2.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;19.0;97.0;412760
412770 Toledo;19.0;147.0;3.0;22.0;5.0;20.0;0.0;0.0;199.0;111.0;35.0;0.0;2.0;17.0;1.0;8.0;8.0;13.0;110.0;720.0;412770
412780 Tomazina;4.0;7.0;1.0;5.0;3.0;0.0;0.0;0.0;27.0;17.0;2.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;75.0;412780
412785 Três Barras do Paraná;0.0;12.0;1.0;3.0;1.0;0.0;0.0;0.0;24.0;10.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;6.0;63.0;412785
412788 Tunas do Paraná;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;5.0;32.0;412788
412790 Tuneiras do Oeste;2.0;18.0;1.0;10.0;0.0;1.0;0.0;0.0;16.0;4.0;4.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;9.0;69.0;412790
412795 Tupăssi;2.0;9.0;0.0;3.0;0.0;4.0;0.0;0.0;23.0;4.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;6.0;59.0;412795
412796 Turvo;0.0;19.0;0.0;9.0;1.0;5.0;0.0;0.0;17.0;11.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;2.0;7.0;81.0;412796
412800 Ubirată;5.0;22.0;0.0;8.0;2.0;6.0;0.0;0.0;59.0;13.0;10.0;2.0;1.0;3.0;0.0;3.0;1.0;1.0;24.0;160.0;412800
412810 Umuarama;34.0;112.0;6.0;30.0;17.0;24.0;0.0;0.0;194.0;82.0;41.0;1.0;0.0;16.0;0.0;17.0;6.0;57.0;62.0;699.0;412810
412820 Uniăo da Vitória;7.0;87.0;1.0;12.0;3.0;8.0;0.0;0.0;143.0;46.0;17.0;1.0;4.0;10.0;1.0;7.0;3.0;2.0;83.0;435.0;412820
412830 Uniflor;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;17.0;412830
412840 Uraí;0.0;29.0;0.0;11.0;1.0;3.0;0.0;0.0;32.0;8.0;1.0;0.0;1.0;4.0;0.0;2.0;0.0;6.0;3.0;101.0;412840
412853 Ventania;0.0;4.0;0.0;3.0;0.0;2.0;0.0;0.0;29.0;14.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8.0;63.0;412853
412855 Vera Cruz do Oeste;1.0;10.0;1.0;8.0;1.0;1.0;0.0;0.0;14.0;6.0;7.0;0.0;0.0;3.0;0.0;1.0;2.0;2.0;8.0;65.0;412855
412860 Verê;1.0;11.0;0.0;4.0;0.0;2.0;0.0;0.0;11.0;10.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;47.0;412860
412865 Virmond;0.0;8.0;0.0;5.0;1.0;1.0;0.0;0.0;6.0;2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;31.0;412865
412870 Vitorino;2.0;8.0;0.0;6.0;0.0;2.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;4.0;43.0;412870
412850 Wenceslau Braz;13.0;22.0;0.0;9.0;1.0;2.0;0.0;0.0;59.0;19.0;12.0;0.0;2.0;3.0;1.0;2.0;1.0;11.0;13.0;170.0;412850
412880 Xambrê;2.0;9.0;0.0;5.0;1.0;3.0;0.0;0.0;11.0;7.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;51.0;412880
410000 Município ignorado - PR;2.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;5.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;63.0;102.0;410000
420005 Abdon Batista;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;11.0;420005
420010 Abelardo Luz;4.0;20.0;0.0;6.0;2.0;2.0;0.0;0.0;18.0;15.0;5.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;10.0;88.0;420010
