Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
220650 Monsenhor Hipólito;2.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;18.0;6.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;4.0;47.0;220650
220660 Monte Alegre do Piauí;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;7.0;40.0;220660
220665 Morro Cabeça no Tempo;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;14.0;220665
220667 Morro do Chapéu do Piauí;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;6.0;26.0;220667
220669 Murici dos Portelas;1.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;37.0;220669
220670 Nazaré do Piauí;0.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;27.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;44.0;220670
220672 Nazária;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;28.0;220672
220675 Nossa Senhora de Nazaré;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;16.0;220675
220680 Nossa Senhora dos Remédios;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;5.0;29.0;220680
220795 Nova Santa Rita;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;12.0;220795
220690 Novo Oriente do Piauí;1.0;6.0;1.0;3.0;0.0;2.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;34.0;220690
220695 Novo Santo Antônio;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;12.0;220695
220700 Oeiras;8.0;25.0;0.0;17.0;4.0;5.0;0.0;0.0;71.0;15.0;13.0;0.0;1.0;5.0;1.0;4.0;3.0;8.0;35.0;215.0;220700
220710 Olho D'Água do Piauí;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;11.0;220710
220720 Padre Marcos;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;29.0;220720
220730 Paes Landim;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;13.0;220730
220735 Pajeú do Piauí;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;18.0;220735
220740 Palmeira do Piauí;2.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;9.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;22.0;220740
220750 Palmeirais;2.0;9.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;2.0;3.0;0.0;1.0;0.0;0.0;3.0;2.0;3.0;4.0;69.0;220750
220755 Paquetá;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;20.0;220755
220760 Parnaguá;4.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;21.0;220760
220770 Parnaíba;43.0;105.0;7.0;68.0;11.0;13.0;0.0;0.0;227.0;64.0;40.0;4.0;1.0;6.0;0.0;36.0;9.0;87.0;90.0;811.0;220770
220775 Passagem Franca do Piauí;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;7.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;22.0;220775
220777 Patos do Piauí;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;29.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;43.0;220777
220779 Pau D'Arco do Piauí;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;16.0;220779
220780 Paulistana;5.0;22.0;1.0;5.0;2.0;0.0;0.0;0.0;30.0;7.0;5.0;0.0;1.0;2.0;0.0;8.0;0.0;6.0;15.0;109.0;220780
220785 Pavussu;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;13.0;220785
220790 Pedro II;10.0;26.0;1.0;19.0;4.0;6.0;0.0;0.0;63.0;4.0;12.0;0.0;0.0;3.0;1.0;6.0;2.0;16.0;21.0;194.0;220790
220793 Pedro Laurentino;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;220793
220800 Picos;14.0;59.0;1.0;36.0;6.0;6.0;0.0;0.0;123.0;22.0;10.0;1.0;3.0;11.0;0.0;18.0;2.0;7.0;81.0;400.0;220800
220810 Pimenteiras;0.0;5.0;0.0;3.0;1.0;1.0;0.0;0.0;12.0;3.0;3.0;0.0;0.0;2.0;0.0;0.0;2.0;5.0;12.0;49.0;220810
220820 Pio IX;3.0;17.0;0.0;3.0;3.0;1.0;0.0;0.0;37.0;4.0;4.0;1.0;0.0;1.0;1.0;4.0;1.0;6.0;15.0;101.0;220820
220830 Piracuruca;9.0;21.0;2.0;9.0;3.0;2.0;0.0;0.0;49.0;12.0;9.0;0.0;0.0;6.0;1.0;4.0;0.0;6.0;14.0;147.0;220830
220840 Piripiri;5.0;50.0;1.0;20.0;13.0;5.0;0.0;0.0;147.0;24.0;10.0;1.0;0.0;6.0;0.0;12.0;1.0;0.0;32.0;327.0;220840
220850 Porto;1.0;5.0;0.0;3.0;2.0;1.0;0.0;0.0;19.0;6.0;2.0;0.0;0.0;3.0;0.0;2.0;1.0;3.0;6.0;54.0;220850
220855 Porto Alegre do Piauí;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;220855
220860 Prata do Piauí;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;16.0;220860
220865 Queimada Nova;0.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0;8.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;2.0;29.0;220865
220870 Redençăo do Gurguéia;2.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;4.0;29.0;220870
220880 Regeneraçăo;5.0;8.0;0.0;9.0;0.0;0.0;0.0;0.0;49.0;12.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;10.0;103.0;220880
220885 Riacho Frio;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;1.0;17.0;220885
220887 Ribeira do Piauí;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;220887
220890 Ribeiro Gonçalves;1.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;25.0;220890
220900 Rio Grande do Piauí;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;22.0;220900
220910 Santa Cruz do Piauí;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;21.0;220910
220915 Santa Cruz dos Milagres;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;17.0;220915
220920 Santa Filomena;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;19.0;220920
220930 Santa Luz;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;4.0;27.0;220930
220937 Santa Rosa do Piauí;2.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;33.0;220937
220935 Santana do Piauí;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;13.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;26.0;220935
220940 Santo Antônio de Lisboa;3.0;6.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;29.0;220940
220945 Santo Antônio dos Milagres;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;13.0;220945
220950 Santo Inácio do Piauí;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;16.0;220950
220955 Săo Braz do Piauí;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;23.0;220955
220960 Săo Félix do Piauí;0.0;7.0;0.0;3.0;0.0;1.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;23.0;220960
220965 Săo Francisco de Assis do Piauí;4.0;3.0;0.0;4.0;1.0;0.0;0.0;0.0;10.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;33.0;220965
220970 Săo Francisco do Piauí;1.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;27.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;48.0;220970
220975 Săo Gonçalo do Gurguéia;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;220975
220980 Săo Gonçalo do Piauí;0.0;5.0;0.0;7.0;0.0;1.0;0.0;0.0;9.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;7.0;34.0;220980
220985 Săo Joăo da Canabrava;1.0;4.0;0.0;3.0;0.0;1.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;27.0;220985
220987 Săo Joăo da Fronteira;0.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;7.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;21.0;220987
220990 Săo Joăo da Serra;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;24.0;220990
220995 Săo Joăo da Varjota;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;25.0;220995
220997 Săo Joăo do Arraial;2.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;11.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;7.0;32.0;220997
221000 Săo Joăo do Piauí;10.0;11.0;4.0;4.0;1.0;0.0;0.0;0.0;41.0;8.0;12.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;5.0;102.0;221000
221005 Săo José do Divino;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;24.0;221005
221010 Săo José do Peixe;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;21.0;221010
221020 Săo José do Piauí;2.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;11.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;29.0;221020
221030 Săo Juliăo;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;32.0;221030
221035 Săo Lourenço do Piauí;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;18.0;2.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;32.0;221035
221037 Săo Luis do Piauí;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;12.0;221037
221038 Săo Miguel da Baixa Grande;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;9.0;221038
221039 Săo Miguel do Fidalgo;3.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;25.0;221039
221040 Săo Miguel do Tapuio;3.0;6.0;0.0;4.0;2.0;1.0;0.0;0.0;25.0;6.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;4.0;11.0;68.0;221040
221050 Săo Pedro do Piauí;2.0;5.0;1.0;9.0;2.0;2.0;0.0;0.0;28.0;4.0;4.0;0.0;0.0;0.0;0.0;3.0;2.0;3.0;6.0;71.0;221050
221060 Săo Raimundo Nonato;8.0;21.0;1.0;14.0;3.0;7.0;0.0;0.0;38.0;17.0;8.0;0.0;0.0;1.0;0.0;7.0;3.0;5.0;19.0;152.0;221060
221062 Sebastiăo Barros;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;18.0;221062
221063 Sebastiăo Leal;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;19.0;221063
221065 Sigefredo Pacheco;0.0;6.0;0.0;3.0;0.0;1.0;0.0;0.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;6.0;44.0;221065
221070 Simơes;1.0;9.0;1.0;3.0;1.0;1.0;0.0;0.0;20.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;4.0;6.0;54.0;221070
221080 Simplício Mendes;3.0;5.0;0.0;5.0;0.0;2.0;0.0;0.0;28.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;58.0;221080
221090 Socorro do Piauí;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;17.0;221090
221093 Sussuapara;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;12.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;7.0;34.0;221093
221095 Tamboril do Piauí;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;15.0;221095
221097 Tanque do Piauí;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;18.0;221097
221100 Teresina;173.0;646.0;23.0;332.0;41.0;81.0;0.0;0.0;1304.0;327.0;210.0;14.0;30.0;94.0;11.0;142.0;70.0;51.0;611.0;4160.0;221100
221110 Uniăo;4.0;32.0;0.0;15.0;1.0;4.0;0.0;0.0;72.0;26.0;10.0;1.0;0.0;1.0;0.0;8.0;6.0;19.0;19.0;218.0;221110
221120 Uruçuí;4.0;14.0;0.0;5.0;0.0;1.0;0.0;0.0;37.0;3.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;4.0;13.0;86.0;221120
221130 Valença do Piauí;6.0;14.0;1.0;9.0;0.0;4.0;0.0;0.0;70.0;12.0;5.0;0.0;1.0;1.0;0.0;4.0;2.0;4.0;12.0;145.0;221130
221135 Várzea Branca;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;11.0;221135
221140 Várzea Grande;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;2.0;29.0;221140
221150 Vera Mendes;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;17.0;221150
221160 Vila Nova do Piauí;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;13.0;221160
221170 Wall Ferraz;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;1.0;3.0;24.0;221170
220000 Município ignorado - PI;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;10.0;30.0;220000
230010 Abaiara;1.0;7.0;0.0;4.0;1.0;0.0;0.0;0.0;15.0;6.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;9.0;2.0;51.0;230010
230015 Acarape;4.0;7.0;0.0;4.0;4.0;2.0;0.0;0.0;22.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;18.0;80.0;230015
230020 Acaraú;15.0;27.0;0.0;19.0;6.0;5.0;0.0;0.0;80.0;41.0;8.0;1.0;1.0;5.0;1.0;10.0;2.0;13.0;49.0;283.0;230020
230030 Acopiara;10.0;34.0;1.0;17.0;5.0;4.0;0.0;0.0;109.0;26.0;15.0;0.0;0.0;5.0;0.0;6.0;6.0;30.0;56.0;324.0;230030
230040 Aiuaba;2.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;27.0;2.0;5.0;0.0;0.0;1.0;1.0;4.0;1.0;1.0;16.0;72.0;230040
230050 Alcântaras;0.0;12.0;0.0;1.0;1.0;1.0;0.0;0.0;16.0;11.0;3.0;0.0;0.0;1.0;0.0;5.0;0.0;3.0;3.0;57.0;230050
230060 Altaneira;0.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0;12.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;7.0;39.0;230060
230070 Alto Santo;3.0;7.0;1.0;6.0;2.0;3.0;0.0;0.0;21.0;6.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;13.0;71.0;230070
230075 Amontada;14.0;16.0;1.0;12.0;4.0;5.0;0.0;0.0;41.0;13.0;3.0;0.0;3.0;2.0;0.0;5.0;3.0;12.0;21.0;155.0;230075
230080 Antonina do Norte;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;22.0;4.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;7.0;50.0;230080
230090 Apuiarés;2.0;13.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;13.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;13.0;57.0;230090
230100 Aquiraz;7.0;29.0;1.0;21.0;9.0;7.0;0.0;0.0;118.0;29.0;6.0;1.0;2.0;6.0;0.0;8.0;5.0;4.0;75.0;328.0;230100
230110 Aracati;5.0;52.0;3.0;28.0;3.0;7.0;0.0;0.0;90.0;32.0;10.0;4.0;3.0;11.0;0.0;4.0;2.0;12.0;39.0;305.0;230110
230120 Aracoiaba;4.0;24.0;1.0;10.0;2.0;1.0;0.0;0.0;40.0;13.0;5.0;1.0;1.0;3.0;0.0;2.0;1.0;11.0;18.0;137.0;230120
230125 Ararendá;3.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;22.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;14.0;3.0;60.0;230125
230130 Araripe;4.0;23.0;1.0;1.0;2.0;4.0;0.0;0.0;67.0;12.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;16.0;137.0;230130
230140 Aratuba;2.0;7.0;0.0;6.0;5.0;2.0;0.0;0.0;9.0;4.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;9.0;15.0;67.0;230140
230150 Arneiroz;1.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;7.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;30.0;230150
230160 Assaré;2.0;21.0;0.0;7.0;1.0;2.0;0.0;0.0;36.0;12.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;6.0;15.0;109.0;230160
230170 Aurora;6.0;27.0;1.0;12.0;2.0;2.0;0.0;0.0;57.0;12.0;15.0;0.0;0.0;6.0;0.0;3.0;1.0;6.0;13.0;163.0;230170
230180 Baixio;1.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;15.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;35.0;230180
230185 Banabuiú;1.0;15.0;0.0;7.0;6.0;2.0;0.0;0.0;23.0;9.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;13.0;15.0;98.0;230185
230190 Barbalha;16.0;49.0;3.0;21.0;5.0;5.0;0.0;0.0;106.0;59.0;18.0;0.0;0.0;5.0;1.0;12.0;5.0;17.0;38.0;360.0;230190
230195 Barreira;2.0;10.0;0.0;5.0;0.0;1.0;0.0;0.0;27.0;16.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;10.0;79.0;230195
230200 Barro;5.0;24.0;0.0;10.0;6.0;2.0;0.0;0.0;46.0;6.0;8.0;0.0;1.0;3.0;0.0;5.0;0.0;5.0;14.0;135.0;230200
230205 Barroquinha;2.0;12.0;1.0;0.0;1.0;1.0;0.0;0.0;35.0;3.0;4.0;1.0;0.0;0.0;0.0;2.0;1.0;6.0;3.0;72.0;230205
230210 Baturité;8.0;31.0;0.0;15.0;12.0;4.0;0.0;0.0;65.0;18.0;11.0;2.0;0.0;2.0;1.0;5.0;1.0;21.0;22.0;218.0;230210
230220 Beberibe;8.0;46.0;3.0;13.0;10.0;3.0;0.0;0.0;73.0;28.0;9.0;1.0;1.0;5.0;0.0;1.0;0.0;6.0;35.0;242.0;230220
230230 Bela Cruz;2.0;19.0;0.0;9.0;4.0;2.0;0.0;0.0;39.0;15.0;8.0;0.0;0.0;0.0;2.0;4.0;4.0;1.0;16.0;125.0;230230
230240 Boa Viagem;12.0;60.0;3.0;25.0;7.0;6.0;0.0;0.0;95.0;23.0;11.0;0.0;0.0;6.0;1.0;3.0;2.0;15.0;50.0;319.0;230240
230250 Brejo Santo;13.0;53.0;2.0;16.0;6.0;6.0;0.0;0.0;55.0;24.0;13.0;0.0;1.0;4.0;0.0;10.0;0.0;6.0;40.0;249.0;230250
230260 Camocim;13.0;47.0;0.0;19.0;4.0;6.0;0.0;0.0;96.0;31.0;18.0;0.0;2.0;4.0;1.0;6.0;2.0;9.0;28.0;286.0;230260
230270 Campos Sales;7.0;25.0;0.0;14.0;4.0;1.0;0.0;0.0;53.0;12.0;13.0;1.0;0.0;3.0;2.0;5.0;2.0;19.0;16.0;177.0;230270
230280 Canindé;20.0;81.0;1.0;16.0;2.0;7.0;0.0;0.0;149.0;40.0;19.0;0.0;0.0;6.0;1.0;5.0;4.0;19.0;60.0;430.0;230280
230290 Capistrano;1.0;11.0;0.0;6.0;1.0;3.0;0.0;0.0;19.0;3.0;3.0;1.0;0.0;0.0;0.0;2.0;1.0;15.0;11.0;77.0;230290
230300 Caridade;5.0;16.0;1.0;7.0;4.0;2.0;0.0;0.0;24.0;6.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;24.0;96.0;230300
230310 Cariré;2.0;30.0;1.0;8.0;6.0;4.0;0.0;0.0;28.0;16.0;6.0;1.0;0.0;2.0;0.0;4.0;0.0;3.0;12.0;123.0;230310
230320 Caririaçu;8.0;17.0;0.0;18.0;4.0;2.0;0.0;0.0;52.0;18.0;7.0;1.0;1.0;3.0;0.0;8.0;8.0;6.0;31.0;184.0;230320
230330 Cariús;3.0;12.0;1.0;8.0;1.0;1.0;0.0;0.0;45.0;8.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;15.0;103.0;230330
230340 Carnaubal;2.0;9.0;0.0;5.0;4.0;2.0;0.0;0.0;35.0;4.0;4.0;1.0;0.0;1.0;0.0;3.0;2.0;0.0;11.0;83.0;230340
230350 Cascavel;5.0;52.0;2.0;29.0;5.0;3.0;0.0;0.0;99.0;24.0;11.0;1.0;2.0;4.0;1.0;5.0;1.0;0.0;43.0;287.0;230350
230360 Catarina;2.0;13.0;0.0;5.0;1.0;0.0;0.0;0.0;16.0;7.0;2.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;14.0;65.0;230360
230365 Catunda;2.0;10.0;0.0;5.0;1.0;0.0;0.0;0.0;18.0;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;5.0;9.0;58.0;230365
230370 Caucaia;50.0;196.0;8.0;69.0;42.0;36.0;0.0;0.0;355.0;155.0;50.0;4.0;9.0;19.0;6.0;30.0;11.0;28.0;309.0;1377.0;230370
230380 Cedro;4.0;28.0;0.0;9.0;4.0;3.0;0.0;0.0;53.0;20.0;8.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;19.0;153.0;230380
230390 Chaval;3.0;6.0;0.0;4.0;2.0;0.0;0.0;0.0;12.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;8.0;10.0;63.0;230390
230393 Choró;0.0;8.0;0.0;2.0;1.0;0.0;0.0;0.0;23.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;9.0;14.0;64.0;230393
230395 Chorozinho;1.0;12.0;0.0;12.0;1.0;2.0;0.0;0.0;39.0;11.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;19.0;105.0;230395
230400 Coreaú;6.0;21.0;1.0;16.0;2.0;1.0;0.0;0.0;34.0;15.0;7.0;0.0;1.0;3.0;0.0;1.0;3.0;4.0;22.0;137.0;230400
